Cultivated area (hectares),Mixed tillage (Frequency),Other operations(Frequency),Seed(Kg),Seeding(Frequency),Urea chemical fertilizer (kg),Phosphate chemical fertilizer (kg),Potash chemical fertilizer (kg),Micronutrients(Kg),Carrying fertilizer and seeds (kg),Fertilizing(Frequency),Insecticide (liter),herbicide (liter),spraying(Frequency),cultivator(Frequency),Water Consumption(m3),Watering(Frequency),Harvesting(Frequency),Loading and unloading (kg),yield per hectare,Fuel consumption(lit),Electricity Consumption(kwh),Total of Carbon emission(calculated manually)(kg co2-eq),Carbon emission_Cool Farm Tool
2.5,1,1,83,2,1273,235,129,14,1854,1,5,2.4,2,3,19328,3,1,145179,145179,168,1643,48197,7448.5626
1,2,1,37,3,481,112,59,5,734,2,2.3,0.5,4,1,6921,6,3,55943,55943,54,676,19290,2858.1312
1.5,1,2,52,1,811,152,84,12,1039,1,4.4,0.7,3,2,10242,5,2,87253,87253,101,1049,30672,4749.2804
1.25,2,1,42,1,546,127,64,8,866,2,3.1,1.6,4,0,9630,4,4,71894,71894,71,827,25279,3312.818
1.75,1,2,55,2,876,157,84,8,1225,1,5.1,2.4,2,3,14171,4,2,104246,104246,99,1090,34491,5073.9662
2,1,2,69,1,1159,172,83,11,1423,1,4,3.4,4,0,15955,3,4,106244,106244,113,1405,39645,6582.13
2,2,1,72,3,1079,196,124,13,1488,3,5.1,0.5,3,3,14620,6,2,110094,110094,129,1268,39428,6229.176
1,2,1,33,3,561,88,48,7,764,1,1.9,0.7,3,2,7648,4,2,59863,59863,62,696,20330,3228.3536
1.75,2,1,62,3,878,187,83,9,1281,1,4.9,2.3,2,0,14275,6,2,89570,89570,99,1085,33786,5078.494
1.75,2,1,57,1,865,197,86,14,1230,3,3.9,1.1,2,1,12091,5,1,88800,88800,111,1175,34510,5089.3362
0.5,1,2,18,1,259,42,20,3,366,2,1.2,0.8,2,3,4010,4,1,27025,27025,29,342,9776,1512.862
1.25,2,2,41,1,629,116,60,10,862,1,2.5,0.6,3,2,9352,3,1,73034,73034,75,791,25297,3651.2504
2,2,2,71,3,922,168,117,17,1506,3,5.9,3,4,3,16051,4,4,114852,114852,107,1230,37984,5458.0912
2,1,2,63,2,907,184,84,12,1455,3,5.7,2.4,2,2,15164,6,2,116655,116655,132,1219,40182,5395.0648
1,1,2,32,3,465,92,54,8,703,1,2.2,1,2,3,7793,3,1,51867,51867,64,634,19666,2772.7406
1.5,2,2,55,3,688,172,71,12,1071,2,3.2,2,4,3,10331,4,4,79708,79708,83,1029,30292,4118.8492
1.75,2,2,61,3,870,157,73,11,1211,3,4.4,2.9,4,1,12680,3,1,102152,102152,97,1148,33621,5071.465
2.5,1,2,84,3,1093,268,131,12,1902,2,6.2,0.4,4,3,17583,3,1,145444,145444,150,1636,50422,6590.9796
1.25,2,2,44,2,635,139,63,10,888,2,2.9,0.3,3,2,9256,4,4,73983,73983,63,857,24502,3683.6902
3,2,1,105,1,1569,243,146,13,2222,1,7.7,2.5,3,0,23761,3,1,170018,170018,164,2060,59547,9059.7702
1.25,2,2,43,3,573,118,65,7,921,2,3,1.4,4,1,10152,4,4,72184,72184,79,837,23540,3463.1354
2.5,2,2,83,1,1310,242,156,15,1906,2,6.3,0.3,3,2,18060,3,1,129427,129427,154,1627,49184,7602.38
1.25,2,1,46,3,604,122,67,11,896,1,2.6,1,3,1,9117,3,1,72077,72077,71,761,25384,3523.9344
1.5,1,1,54,1,739,146,81,8,1105,3,3.6,0.7,4,0,11040,3,2,89679,89679,89,939,28667,4323.181
2,1,1,72,3,953,162,81,17,1515,3,5,0.6,3,2,15342,4,1,105583,105583,115,1232,37979,5536.5414
1.25,1,1,41,3,575,136,79,9,912,3,3.5,0.2,4,3,8860,5,3,64228,64228,79,871,25097,3504.579
2.5,2,2,79,1,1320,275,136,11,1827,1,6.1,2.9,2,3,19480,5,2,145284,145284,139,1682,48379,7619.644
0.5,1,2,17,1,261,43,30,4,381,2,1.1,0.4,4,3,4062,3,2,26001,26001,32,328,9866,1549.5224
1.75,1,1,64,3,824,190,100,14,1262,3,5.1,0.1,4,0,13463,3,2,93176,93176,102,1188,35523,4921.3326
3,1,1,106,1,1614,317,163,20,2041,1,8.6,1.5,2,0,23155,6,2,158977,158977,175,1992,59343,9280.73
2,2,2,73,3,843,219,83,13,1468,2,5.4,2.8,2,3,15292,6,2,110630,110630,118,1341,39151,5130.0774
1,2,1,34,2,483,81,46,4,727,1,2.8,0.5,2,1,8189,5,3,57176,57176,64,625,20473,2839.2758
3,1,2,93,3,1468,341,154,18,2077,2,7.4,2.8,4,1,22187,4,1,153448,153448,197,2009,57824,8705.0594
1,1,2,35,1,562,94,56,5,745,2,2.5,0.4,2,3,7643,5,2,52444,52444,51,705,19364,3209.3566
2.5,1,2,83,1,1148,234,135,14,1890,3,6.2,2.7,3,2,20256,4,4,147424,147424,154,1615,47941,6856.0662
0.75,2,1,25,1,346,76,43,6,561,2,2.1,0.5,4,2,6093,6,3,42890,42890,40,519,14305,2093.0976
1.25,2,2,40,3,630,122,54,10,887,1,3.2,2.2,2,2,9376,4,3,72008,72008,82,841,23975,3709.9972
1.5,2,1,55,1,733,164,65,8,1033,1,3.9,1.4,4,2,10234,4,3,80294,80294,76,1005,30319,4280.3918
3,2,2,106,3,1711,317,138,25,2145,2,7.9,2.7,2,2,24371,3,1,157053,157053,167,1844,58004,9585.0082
0.5,2,1,18,2,278,49,25,4,374,3,1.3,0.4,4,3,3864,3,2,27747,27747,31,341,10034,1626.0378
2.5,1,1,82,1,1418,259,151,14,1710,2,5.2,3.9,3,2,17552,3,2,137347,137347,141,1710,48589,8110.7934
3,1,2,102,2,1266,256,149,17,2227,1,7.6,4.7,4,3,24480,4,3,178407,178407,188,1902,59926,7712.253
3,1,1,109,3,1438,324,188,16,2048,1,7.4,1.7,4,1,22482,6,4,169591,169591,185,2125,60532,8628.7804
0.5,1,1,16,2,234,55,22,3,353,1,1.3,0.5,4,1,3748,5,3,25621,25621,29,311,9887,1402.0756
1.75,2,2,60,2,867,184,87,14,1244,1,4.3,1.5,2,0,12709,4,1,89719,89719,102,1144,35792,5061.5728
0.75,2,2,27,1,431,64,38,5,514,2,1.8,0.2,3,3,5935,6,2,40876,40876,38,481,14854,2428.681
0.75,1,1,28,3,394,69,31,6,539,3,2.2,0.5,4,3,5698,6,3,39225,39225,40,457,14433,2260.9426
1.75,2,1,57,2,1012,151,104,10,1260,2,3.5,0.2,2,1,12965,3,3,103474,103474,104,1115,33217,5707.925
1.5,2,1,52,2,689,170,80,11,1062,2,4.5,2.5,4,0,11568,4,1,88695,88695,84,967,28758,4122.5936
1.75,2,2,57,1,876,193,79,11,1293,3,4.2,2,2,2,13219,3,4,99909,99909,94,1073,33315,5032.6108
1.5,2,2,54,1,668,165,71,11,1109,3,4.2,2,2,0,11575,5,2,82141,82141,96,1044,29952,4069.798
2,2,2,70,2,1065,193,96,14,1522,2,3.9,1.2,2,2,14661,5,1,114520,114520,136,1405,39856,6209.9602
0.5,1,2,16,3,281,41,26,3,353,2,1.3,0.1,4,3,3697,5,1,25404,25404,26,318,9415,1609.5374
1,2,1,34,2,580,92,46,6,732,1,2.9,1.3,2,3,7873,6,1,52173,52173,51,606,20038,3235.9126
1.5,2,2,55,1,825,138,61,13,1140,1,3.4,2.4,3,2,12144,3,4,75485,75485,97,936,29945,4712.9618
2,1,1,66,3,1106,168,128,13,1520,2,5.2,2.1,2,0,14482,6,2,116305,116305,103,1348,39086,6323.2604
0.75,2,2,26,2,350,79,46,5,554,2,2.2,0.2,2,1,5194,5,1,44224,44224,50,465,15019,2098.5768
1.25,1,2,42,1,708,140,67,8,867,3,3.4,0.2,4,0,9727,4,2,70459,70459,77,858,24998,4075.9764
0.75,1,2,25,1,432,86,47,4,561,1,1.5,1.3,3,3,5702,6,1,44157,44157,43,468,15003,2462.3914
3,2,1,94,1,1521,344,125,26,2217,1,6.3,3.5,4,3,21864,4,4,170142,170142,157,2129,57794,8841.4378
1,1,1,34,3,504,107,49,9,741,1,2.7,1.4,4,1,7612,6,4,53087,53087,65,639,19087,2974.9394
0.75,1,2,24,3,345,75,43,6,557,1,1.6,0.3,2,2,5278,4,4,44602,44602,48,480,15067,2068.4346
1,1,2,32,1,509,108,58,7,712,1,2.3,0.6,4,2,6837,4,2,57365,57365,66,695,19855,3031.6214
2.5,2,1,85,2,1232,267,107,19,1766,2,5.4,2,3,2,20079,4,1,130789,130789,158,1699,49921,7244.5668
1.25,1,2,45,1,581,141,61,6,867,1,2.9,0.1,4,3,10042,4,3,63262,63262,77,872,24391,3495.7414
2.5,2,2,91,1,1206,286,146,18,1873,2,5.3,0.9,4,2,19015,6,3,125962,125962,165,1548,48024,7118.241
1,1,1,34,2,473,94,47,5,693,3,2,0.6,2,0,7619,4,1,52350,52350,58,670,19593,2794.8148
1.75,1,2,60,3,855,150,78,14,1289,2,3.3,0.4,2,0,12449,5,4,100969,100969,110,1098,35121,4972.7838
0.75,1,2,25,2,402,84,41,3,514,1,1.5,0.2,3,1,5682,5,2,43917,43917,45,526,15007,2346.2894
0.75,2,2,25,3,337,67,35,5,562,2,1.7,0.2,4,3,5174,5,2,44211,44211,44,472,14475,2021.2498
2,1,1,67,1,898,178,92,11,1503,3,4.2,1.2,3,1,13686,3,1,119437,119437,101,1207,39725,5243.7732
2.5,2,2,86,3,1292,280,120,10,1825,1,6.2,1.4,4,3,19402,6,3,130864,130864,143,1711,50882,7504.7804
1.5,2,1,51,3,768,121,83,13,1142,2,3.5,1.3,4,2,10500,5,4,83939,83939,83,901,29928,4419.979
1,2,1,32,3,445,109,63,5,767,2,3,0.8,4,1,7148,6,3,55848,55848,66,628,20417,2721.7686
0.5,1,1,17,1,261,55,20,4,367,3,1.4,0.4,3,1,3415,4,3,27897,27897,27,338,9404,1521.323
3,2,1,100,3,1522,246,176,20,2267,2,8.7,4.7,4,1,22449,3,4,170165,170165,173,2122,61175,8987.1578
1.5,1,1,54,1,837,171,60,13,1104,3,3,2.5,2,0,10496,4,1,85280,85280,89,979,30232,4754.8392
2.5,1,1,88,1,1382,235,102,14,1765,3,5.5,4,4,2,17786,4,1,126185,126185,128,1677,48445,7834.9032
3,2,1,104,2,1647,249,148,15,2264,2,8.9,0.9,3,2,22521,3,1,168035,168035,170,1896,59240,9342.9882
0.75,2,1,24,3,316,73,43,6,556,1,2.2,1,3,1,5188,5,3,44477,44477,44,511,14866,1962.2366
0.5,1,1,16,2,284,57,23,3,366,1,1.4,0.4,3,0,3881,4,4,26957,26957,30,345,9676,1642.6752
2,2,1,69,2,1158,189,129,12,1394,2,4.8,2.6,2,3,16109,3,1,109983,109983,122,1370,40152,6633.2988
2,2,1,64,3,1138,190,114,14,1441,1,4.8,2.5,3,0,15023,5,3,114453,114453,114,1384,39137,6512.9666
1.75,2,2,64,1,878,172,87,13,1257,1,4.9,1.5,2,1,12905,3,3,98770,98770,99,1190,34450,5131.852
1,2,2,33,1,579,101,51,5,736,3,2.9,0.6,2,0,7026,6,2,57460,57460,66,612,20070,3282.3482
2,1,1,68,2,904,193,124,16,1436,2,4.6,0.4,2,0,15251,6,2,111359,111359,119,1262,37854,5389.2222
2.5,2,1,81,2,1123,228,111,19,1717,1,6,3,4,2,19181,4,2,126763,126763,147,1571,48544,6673.9792
1.75,1,1,55,2,867,156,91,16,1291,2,5.2,0.9,2,3,13628,5,2,90775,90775,106,1222,34315,5123.0486
0.5,1,2,18,2,290,52,29,4,377,1,1,0.3,4,3,3963,4,2,27843,27843,30,352,9455,1684.7896
0.5,1,2,18,3,217,43,30,3,374,1,1,0.5,3,3,3601,4,4,27249,27249,25,336,9767,1324.4302
2,2,2,64,2,942,212,110,16,1428,3,5.2,1.7,2,0,15309,5,1,119107,119107,126,1206,40031,5553.1518
2,1,1,66,2,892,172,113,14,1378,2,4,0.8,2,3,14329,6,2,114862,114862,107,1410,38731,5358.5348
1.75,2,2,60,2,955,179,92,11,1331,3,4.6,0.4,3,2,12145,5,4,103327,103327,102,1152,33813,5471.405
1.5,2,1,49,3,817,141,90,9,1039,3,4.4,0.4,3,2,11260,3,2,75322,75322,96,905,29147,4687.662
1.25,2,1,40,2,602,121,61,8,914,3,3.1,1.6,3,1,9795,5,4,69066,69066,81,876,24331,3610.652
2,1,2,65,1,890,200,84,11,1528,1,5.1,2.8,3,2,14522,5,1,119372,119372,118,1395,37622,5376.8364
2,1,2,68,2,903,198,129,10,1374,3,4.2,0.7,4,1,14583,3,2,102537,102537,120,1278,39389,5419.0936
1.5,2,1,53,1,792,167,69,9,1035,1,3.1,0.8,2,1,12141,5,1,88637,88637,81,1057,30262,4566.3052
1,1,2,34,1,449,108,49,6,693,2,2.3,1,4,2,7829,3,1,52876,52876,64,700,19079,2748.6828
1.75,1,2,59,2,748,149,111,7,1199,1,3.9,2.3,2,3,13627,5,2,103958,103958,98,1239,33834,4595.0884
1.5,2,2,55,3,704,129,67,8,1110,3,3.1,2.2,4,3,12008,4,2,84024,84024,85,968,30380,4156.8326
0.5,1,1,17,3,263,46,26,4,352,2,1.1,0.2,2,0,3690,4,3,28663,28663,31,320,9500,1527.156
0.5,2,2,16,2,239,55,27,3,365,1,1.4,0.4,2,3,3597,6,2,29637,29637,34,337,10214,1444.0504
2,2,2,72,2,901,165,96,17,1464,2,6,1.1,2,2,15248,5,4,118981,118981,101,1201,38819,5267.2976
2,1,1,67,1,873,168,120,10,1506,3,4.8,1.7,4,1,15846,5,4,111101,111101,111,1371,38665,5306.4892
0.5,2,1,17,2,283,53,21,4,353,3,1.1,0.6,2,1,3541,6,2,27451,27451,28,318,9900,1604.5812
0.5,2,1,18,1,228,57,30,4,355,2,1,0.9,4,3,4075,5,1,27403,27403,27,330,10030,1390.465
2,2,2,63,3,864,169,105,13,1429,2,5.3,1.5,2,0,15902,6,2,115719,115719,117,1293,38546,5208.7054
3,1,2,109,2,1391,244,126,17,2287,3,6.2,3.7,3,0,22159,6,3,154632,154632,161,1965,58278,8163.4498
0.5,2,2,16,3,282,48,29,2,374,2,1.3,0.5,2,2,4086,4,1,26802,26802,29,353,9719,1633.5542
0.5,1,1,17,1,246,51,25,2,340,3,1.1,0.4,4,0,3491,6,1,28557,28557,33,343,9704,1486.8032
1.5,2,1,49,3,679,136,93,13,1137,2,3.4,0.6,3,1,10972,5,2,82941,82941,80,937,28385,4026.6034
0.75,1,1,26,2,319,85,31,5,564,1,1.7,0.3,3,1,5784,6,3,43962,43962,49,475,14932,1945.7398
1.25,1,2,45,2,659,136,80,7,871,3,3.3,0.8,2,0,8909,6,1,73828,73828,65,757,25451,3766.7618
2,2,1,65,2,913,172,109,17,1462,2,5.4,2.7,3,0,14710,6,2,113570,113570,113,1229,37643,5408.779
0.75,2,2,24,3,363,64,44,3,562,3,1.5,0.4,2,0,5989,5,3,43125,43125,47,471,14872,2142.3098
0.5,1,2,18,2,283,40,28,2,365,1,1.3,0.6,2,3,3483,4,2,27480,27480,34,354,9881,1653.0206
1.75,1,1,58,3,842,193,112,10,1226,2,3.8,0.9,3,0,12910,6,2,90537,90537,105,1111,33956,4972.298
2.5,2,1,87,3,1351,207,139,21,1919,2,5.8,0.6,2,1,19101,4,4,145997,145997,154,1524,48861,7696.0272
1,2,2,32,3,500,88,62,7,696,1,2.2,1.4,2,2,7661,4,3,52804,52804,67,623,19183,2948.2782
2.5,2,2,88,3,1060,224,136,12,1750,3,6.9,2.7,4,3,19976,6,2,135517,135517,141,1595,49546,6422.9232
2,2,2,68,2,1080,160,124,16,1360,3,4.2,1.5,3,0,13908,5,2,118150,118150,111,1313,38740,6198.8136
1.5,2,2,50,2,641,166,89,10,1110,2,3.6,2.4,3,3,10539,3,1,78718,78718,99,978,28497,3951.4448
1,2,1,31,3,444,85,42,9,694,2,2.9,1.5,3,3,7752,3,2,51038,51038,55,696,19425,2686.6564
2,2,1,70,2,944,198,130,12,1389,2,5.5,2,2,2,14320,4,4,110978,110978,107,1276,40212,5571.754
1.5,1,1,48,2,799,138,97,11,1119,3,3,1.1,2,3,10230,3,1,75728,75728,82,1025,28937,4620.107
3,2,1,103,1,1512,298,155,16,2044,2,8,1.6,2,2,22730,3,4,170671,170671,197,1941,59474,8843.421
1.25,2,1,45,3,714,127,81,10,862,2,2.9,0.4,4,2,9600,6,4,66543,66543,74,817,23896,4085.993
2,2,2,62,2,860,171,122,15,1474,1,4.5,1.1,3,0,15911,5,1,102299,102299,108,1362,38861,5219.5282
1,2,2,32,1,519,105,64,7,714,2,2.4,1.1,3,3,6964,5,4,53219,53219,53,628,19585,3004.8648
0.75,1,1,25,1,402,75,41,4,540,3,2.2,1.2,3,3,5117,3,3,38193,38193,39,494,14707,2325.4564
2.5,2,1,88,1,1285,238,118,15,1765,1,6.8,3.3,4,3,20221,5,2,141064,141064,138,1758,51102,7500.1582
0.75,1,1,25,2,333,85,46,3,539,3,2.2,0.8,4,1,6006,5,4,44153,44153,40,530,14867,2048.6792
1.5,2,1,48,2,730,156,89,8,1052,1,3.6,0.7,2,2,10611,4,2,76548,76548,78,1060,29919,4307.8992
0.75,1,1,28,3,360,63,38,6,531,3,2.1,0.1,2,0,5686,6,3,40292,40292,46,477,14898,2124.0312
0.75,1,1,26,2,320,70,39,6,545,2,1.5,0.6,3,1,5902,4,2,41676,41676,49,453,15051,1948.5674
1.75,2,2,56,3,800,149,73,11,1220,3,4,2.7,3,2,13165,3,2,97001,97001,90,1242,35009,4769.142
0.5,2,1,16,1,279,46,23,4,365,3,1.4,0.9,3,2,4077,6,3,28954,28954,32,346,9485,1630.5144
2,2,2,70,3,1064,167,85,18,1501,2,5.3,1,4,0,14652,3,1,104558,104558,124,1301,37681,6124.2954
2.5,1,2,88,2,1210,225,119,16,1769,1,6.3,2.6,3,3,20175,3,4,145935,145935,157,1744,48504,7193.362
2.5,1,1,81,1,1193,253,135,22,1814,1,5,1.4,2,2,17694,4,1,135629,135629,130,1700,48580,6999.2938
0.75,2,1,25,2,387,62,31,6,574,2,2,0.3,3,1,5438,6,2,41867,41867,47,476,15355,2248.4906
1,1,1,36,1,531,100,65,6,724,3,2.9,0.2,2,3,7877,4,2,55839,55839,62,696,19862,3113.4204
1.5,2,2,49,2,743,126,92,11,1116,3,3.3,1.3,3,2,12065,4,4,79230,79230,89,1023,30378,4393.789
2,1,1,64,3,1149,184,126,10,1505,1,4,0,4,0,15198,3,3,118923,118923,128,1376,39585,6595.5976
2,1,2,67,3,1147,229,106,15,1495,2,5.2,1.3,4,1,14581,3,3,116695,116695,121,1294,40647,6520.9542
0.5,1,2,17,2,285,45,31,3,341,3,1.4,0.3,2,3,3575,3,3,26302,26302,33,308,9481,1636.818
1.5,1,2,54,2,658,147,72,12,1145,1,3.8,0.3,4,1,11208,5,1,87804,87804,90,1044,30229,4003.3976
1.75,1,2,63,2,979,155,94,14,1275,1,5,0.8,4,2,13944,6,1,89159,89159,117,1205,33510,5672.5108
2,1,2,68,2,1048,179,108,16,1419,1,5.5,0.9,3,2,15954,5,4,100339,100339,127,1253,39503,6059.8948
2.5,1,1,86,1,1405,220,161,17,1780,2,5.1,3.1,2,2,17716,5,3,140631,140631,137,1637,48692,7993.6762
0.5,2,1,18,3,269,43,22,4,377,1,1.3,0.6,2,2,3672,3,3,28400,28400,29,344,9538,1561.0204
1,2,1,34,1,550,101,65,4,710,1,2.5,1.7,2,2,8181,5,4,59248,59248,50,614,20305,3127.2212
1.75,2,1,59,2,982,169,92,12,1324,2,3.7,1.1,4,0,13122,6,3,104873,104873,114,1218,33786,5671.7204
0.5,1,1,18,1,234,46,30,4,351,3,1.3,0.7,2,1,3922,6,3,29588,29588,26,348,10185,1407.4744
1,2,2,36,2,546,87,47,8,758,2,2.4,1.5,2,1,7338,3,3,57055,57055,53,661,19454,3115.7986
2.5,2,2,79,3,1098,250,106,12,1757,2,6.8,0.2,2,1,17003,4,3,138063,138063,160,1665,50153,6612.7586
0.75,2,1,27,3,325,83,40,4,572,2,2.1,1.2,3,3,6113,5,3,41297,41297,47,461,14649,1983.0626
1.75,2,1,55,1,931,173,74,13,1323,3,4.8,3.1,3,0,13015,6,2,100742,100742,93,1199,32950,5362.225
0.75,1,1,24,2,366,61,31,5,534,1,1.9,0.6,2,1,5358,5,3,37903,37903,50,504,14171,2171.1546
3,1,1,93,3,1695,331,174,13,2064,2,7.6,0.3,2,3,22998,6,3,175139,175139,202,2074,56930,9770.3216
1.5,2,1,51,1,718,126,62,10,1104,3,3.3,2.5,2,1,11048,5,4,87919,87919,82,952,30314,4182.7156
2,2,1,69,3,941,192,96,16,1500,3,4.8,1.1,3,3,16130,5,2,104461,104461,120,1226,38425,5519.714
0.75,1,2,26,3,319,68,39,4,512,2,2.2,0.2,3,2,5189,6,1,44566,44566,39,473,14417,1926.7448
0.75,2,1,25,1,433,85,30,3,559,1,2.1,0.2,3,1,5236,5,3,44315,44315,38,463,14186,2421.8772
1.75,2,1,57,3,931,180,94,13,1260,3,4.2,0.9,4,2,12459,3,1,93491,93491,118,1161,34124,5429.5138
2,1,2,73,2,1086,164,121,15,1526,1,5.3,0.8,4,1,16135,4,2,102595,102595,128,1357,39842,6312.7
1,2,1,32,2,527,96,43,8,695,1,2.4,1,4,1,7672,5,4,59493,59493,51,661,20290,3031.6334
1.75,2,1,55,1,852,143,99,15,1309,1,4.2,0,4,0,13136,3,4,99767,99767,117,1222,33127,5097.9942
1.25,2,2,40,2,549,119,75,6,897,2,3,1.9,4,1,9936,5,1,72011,72011,81,835,24990,3377.6822
0.5,2,1,17,1,242,47,26,2,361,3,1.3,0.8,3,0,4013,6,1,26849,26849,32,313,9989,1447.6206
1,2,2,36,3,567,96,55,6,753,2,2.7,1.7,2,3,7818,6,4,51895,51895,55,709,20345,3259.1586
1.5,1,2,54,2,836,151,97,6,1061,3,3,0.8,2,2,10906,6,1,78439,78439,76,902,29673,4700.6822
0.75,1,2,27,1,369,71,48,5,529,1,1.9,0.6,3,0,5358,6,4,40684,40684,48,463,14387,2188.2956
1.5,1,1,50,1,806,128,84,12,1076,1,3.1,1.6,2,3,10539,3,1,78782,78782,84,1063,30414,4665.9398
1.5,1,1,47,2,777,165,76,9,1066,1,3.3,1.9,2,0,11464,6,1,84255,84255,96,980,28353,4524.6608
2,2,1,73,3,1115,180,86,10,1378,2,6,0.2,2,0,14910,5,4,104759,104759,132,1285,38473,6356.36
1.25,1,2,40,3,607,102,54,9,913,3,3.7,1.6,3,1,8984,5,2,63532,63532,84,885,24157,3642.4588
1,2,2,34,3,445,97,51,8,717,3,2.7,0.7,3,1,7573,3,1,51960,51960,66,672,20433,2716.2576
1.25,2,2,44,1,546,132,59,6,899,1,3.2,0.8,4,1,10081,6,3,65259,65259,63,773,23610,3246.3232
3,2,1,110,1,1359,316,147,25,2118,2,7.3,4.3,4,1,24166,4,2,153293,153293,191,1933,56735,8154.1842
1.25,2,2,41,1,644,133,70,11,887,3,2.7,1.5,3,1,9243,5,2,63808,63808,75,800,23738,3748.6786
0.75,2,2,24,1,350,83,42,3,575,2,1.6,0.6,2,2,5833,5,3,44916,44916,50,523,15240,2122.6126
1.5,2,1,55,3,737,166,97,8,1091,2,3.8,1.5,3,1,11340,6,1,77255,77255,84,908,28709,4305.489
1.5,1,1,49,1,645,132,77,13,1093,2,4.1,0.2,4,1,10828,6,4,86793,86793,99,914,28538,3910.0066
1.75,2,1,61,1,981,179,80,13,1288,3,4.6,1.3,2,3,12875,6,3,92743,92743,95,1144,35237,5546.515
2,1,2,68,3,1090,190,129,9,1482,2,4.5,3.5,2,1,15944,6,3,107813,107813,105,1365,40093,6275.3458
3,1,1,102,2,1304,302,178,14,2176,1,7,4.5,3,0,22082,4,2,165674,165674,198,1996,57836,7991.5304
0.75,2,2,24,3,337,77,39,4,545,3,1.9,1,2,0,6082,6,2,38678,38678,40,491,15166,2017.5434
1.5,1,2,54,3,686,135,67,8,1069,2,3.3,0.5,2,3,11739,6,3,79976,79976,87,927,29977,4029.6988
2.5,2,1,91,3,1138,222,117,18,1880,2,5.7,2.2,4,1,18140,5,1,142874,142874,138,1745,50400,6804.769
2.5,1,2,83,1,1189,213,133,12,1749,2,7.1,2.2,2,1,20253,3,2,129856,129856,161,1759,47219,7132.6396
1.25,1,1,43,2,640,135,55,7,869,3,3.1,0.9,3,2,9426,3,2,67648,67648,65,800,23845,3678.2002
2,1,2,72,2,888,223,94,10,1505,2,5.4,2.5,3,1,15748,6,4,100725,100725,122,1227,39694,5305.2716
1.25,1,1,40,3,571,137,74,7,862,2,2.8,1.2,2,3,9766,4,4,63814,63814,67,784,24693,3380.6752
2.5,2,1,87,1,1345,279,150,18,1800,3,5.2,1.5,2,2,18423,5,2,137637,137637,163,1587,47649,7753.3946
2,2,1,74,2,852,179,128,10,1521,1,4.4,3.2,2,0,16160,5,1,113276,113276,126,1411,37784,5284.076
3,2,1,105,1,1530,331,163,25,2258,3,7.4,0.9,2,3,22471,6,3,170480,170480,171,1969,58423,8859.7332
1.75,2,1,56,1,998,198,70,10,1306,2,4.3,1.3,4,0,13575,6,2,91802,91802,100,1215,33306,5679.625
2,2,1,63,1,1015,164,126,16,1364,3,4.9,2.2,4,1,13771,6,1,112343,112343,135,1268,39895,5980.3522
2.5,1,1,81,1,1224,221,151,18,1825,2,5.8,3.3,4,0,17539,6,1,149635,149635,155,1718,47157,7287.9708
3,2,2,108,3,1435,338,122,23,2219,1,6.2,3.6,2,3,21980,3,3,161812,161812,161,1823,59886,8278.402
1.75,2,1,59,2,932,151,89,9,1296,3,4.3,2.8,4,2,13794,6,1,101370,101370,97,1168,34250,5381.6758
3,1,2,93,3,1464,309,127,25,2145,2,7.8,4.3,2,0,24114,4,3,169199,169199,167,2071,60339,8589.1938
3,2,2,95,3,1284,299,153,25,2089,3,6.6,2,2,3,21128,4,4,159701,159701,173,1963,61363,7736.5546
3,2,2,101,2,1499,278,125,15,2102,3,7.6,3,3,1,24039,6,2,161918,161918,172,2089,58450,8762.3528
0.5,2,1,16,1,216,49,27,2,380,2,1.1,0.7,4,3,3942,5,2,27074,27074,30,326,9420,1337.9594
1.5,2,2,54,2,828,169,65,10,1073,2,2.9,1.5,2,2,11293,6,2,86724,86724,88,975,29395,4705.5436
0.75,1,1,27,2,413,80,31,4,518,2,1.6,0.3,4,1,5109,4,3,43149,43149,38,473,14575,2342.1848
2.5,1,2,92,2,1397,212,126,18,1897,3,6.5,1.9,2,0,18699,3,4,129925,129925,133,1558,50348,7858.4778
0.75,1,1,26,2,345,69,41,7,551,1,2.1,0.1,3,1,6139,5,3,42548,42548,48,529,15363,2103.6208
1.5,2,2,54,3,639,137,73,13,1149,1,4.1,2.7,2,3,11875,4,1,84638,84638,77,910,29657,3812.864
2,1,1,67,2,966,192,109,16,1449,3,5.6,1.4,3,0,16109,6,2,102762,102762,133,1217,40564,5696.4388
1.5,2,2,50,3,717,162,90,9,1105,3,3.2,1.7,4,2,10456,6,2,88254,88254,89,911,29685,4226.7812
0.75,1,1,26,3,433,63,34,3,563,1,2,0.9,2,2,5247,3,4,38555,38555,46,460,14758,2445.5914
3,1,2,101,3,1352,248,130,26,2275,2,7.6,2.1,3,3,23655,3,4,173693,173693,153,1833,61216,7896.481
0.5,2,2,16,2,238,41,24,3,352,1,1.3,0.6,2,2,4021,4,3,25266,25266,26,305,9846,1393.0562
3,2,1,108,3,1540,245,156,14,2164,3,6.1,1.7,2,1,20538,3,1,171375,171375,164,1921,61081,8834.7756
1,1,2,32,3,460,112,42,9,719,2,2.2,0.3,3,3,7900,5,4,52661,52661,59,624,19817,2716.966
1,1,1,36,2,474,85,50,6,726,1,2.4,1.5,4,2,7233,3,3,52306,52306,64,621,19582,2823.8966
0.75,1,2,27,1,405,65,37,6,535,1,1.6,0.9,4,0,5106,3,4,39522,39522,38,456,14309,2309.0422
