Cultivated area (hectares),Mixed tillage (Frequency),Other operations(Frequency),Seed(Kg),Seeding(Frequency),Urea chemical fertilizer (kg),Phosphate chemical fertilizer (kg),Potash chemical fertilizer (kg),Micronutrients(Kg),Carrying fertilizer and seeds (kg),Fertilizing(Frequency),Insecticide (liter),herbicide (liter),spraying(Frequency),cultivator(Frequency),Water Consumption(m3),Watering(Frequency),Harvesting(Frequency),Loading and unloading (kg),yield per hectare,Fuel consumption(lit),Electricity Consumption(kwh),Total of Carbon emission(calculated manually)(kg co2-eq),Carbon emission_Cool Farm Tool
0.75,1,1,6,2,312,150,82,7,515,2,5,3,7,2,8233,6,3,39076,39076,2573,15699,10723,17994.9866
1.25,1,1,3,3,529,230,139,12,822,2,8,5.4,5,1,13032,7,4,67842,67842,3100,26363,18602,26456.6864
0.75,2,2,5,3,327,166,63,9,566,2,5,2.6,4,1,7382,6,5,46213,46213,2063,14857,11106,16019.3364
1.75,1,1,5,1,680,398,212,21,1218,1,11,7.1,4,1,18676,4,3,104118,104118,4786,36874,25313,38127.9252
1.5,1,2,4,2,511,273,144,16,1117,2,10,4.9,7,2,15597,5,5,92812,92812,4459,30730,22009,32965.9094
1.25,1,2,7,1,439,277,134,13,917,2,7,5.6,4,1,12204,4,2,65816,65816,4316,24597,18246,28860.5408
2,1,1,4,3,778,347,187,18,1434,3,13,9.4,6,1,20458,7,2,114502,114502,4896,42813,29100,42173.3716
2,2,2,10,2,719,350,169,20,1420,1,13,8.8,5,2,20119,4,3,108543,108543,6525,39968,30179,45408.4038
1.75,2,1,17,3,769,399,183,18,1211,2,11,6.4,7,1,16790,6,5,91169,91169,5802,34219,26495,40230.778
2.5,2,1,5,1,951,448,262,21,1683,3,17,11.6,7,2,23011,7,5,141121,141121,7213,53715,37594,56125.4022
1.5,2,1,4,1,579,334,152,18,1039,3,9,4.9,4,1,15167,4,5,92102,92102,4332,32009,21529,33564.3834
2.5,1,2,15,3,1118,541,313,23,1652,3,15,11.4,5,1,22917,6,5,150789,150789,6182,50140,35524,51740.6834
1.75,1,1,13,1,602,384,157,22,1180,2,11,6,6,1,18471,4,4,100848,100848,4153,36722,25992,35705.0742
0.5,2,1,3,2,192,100,56,5,367,3,3,2.2,4,1,5324,6,3,26467,26467,1104,10151,7353,9858.6648
0.75,2,1,5,3,326,128,59,10,543,3,5,3.2,5,2,7850,5,5,45237,45237,2479,14795,11100,17277.41
1.75,1,2,15,1,766,384,211,16,1167,1,11,8.4,7,2,16275,7,5,100333,100333,4649,34583,26299,36874.535
0.5,1,1,1,2,213,111,48,6,339,3,3,1.8,5,2,4747,4,3,27122,27122,1731,10274,7115,11956.9094
0.75,2,1,6,1,280,132,78,6,522,1,5,3.6,6,1,7994,5,4,43186,43186,1976,15820,10996,16072.9188
1.5,1,1,3,1,615,275,180,14,1128,1,9,5.3,6,1,16496,4,2,89614,89614,4049,32114,22795,32912.0092
3,2,1,26,1,1070,561,251,29,2196,3,20,14.1,6,2,31496,6,2,162425,162425,7272,63598,45585,62268.4692
2,1,1,13,1,873,387,227,25,1445,2,12,8,4,2,20672,4,4,117615,117615,5870,42167,30342,45246.6744
0.5,2,2,4,3,222,106,48,5,342,2,3,2.1,6,1,5483,4,3,30906,30906,1774,10457,7519,12234.4066
2.5,1,2,20,1,1117,475,308,28,1896,2,15,11.9,5,1,22580,6,5,134359,134359,6661,49972,37951,53132.646
1.5,2,2,13,1,618,314,164,14,1016,2,9,5.8,4,1,15939,4,4,80618,80618,4920,29564,21317,34258.0078
1.25,1,2,10,1,513,257,135,13,891,3,8,4.7,7,1,12957,6,4,75512,75512,4187,26804,17984,29982.3214
3,1,1,29,3,1339,647,307,32,2074,2,20,14.1,7,1,30131,4,4,178867,178867,7644,64008,43463,64872.2762
1.75,2,2,10,3,607,341,144,18,1316,1,11,7,4,2,16351,6,5,96235,96235,3974,36961,26161,35312.9102
1.25,2,2,10,2,459,244,131,10,933,3,8,5.6,5,2,12130,4,4,66256,66256,2753,26341,18501,25055.986
1.5,2,1,8,2,613,306,153,12,976,1,9,7.3,4,2,15601,5,3,88192,88192,4684,31069,22650,34339.2302
1.75,1,2,17,1,767,328,160,15,1232,3,10,7,6,1,18177,7,3,94782,94782,4525,36592,25183,37534.5954
0.75,1,1,5,3,272,147,75,9,499,1,5,2.6,4,1,7096,5,4,45236,45236,2481,15038,11244,17164.1392
0.5,1,1,2,1,208,106,40,6,345,1,3,2.4,5,1,4505,7,2,26050,26050,1475,10003,7436,11002.861
0.75,2,1,3,3,290,146,70,7,538,2,5,2.8,6,1,7267,5,2,43794,43794,2578,15588,11291,17845.8534
1,2,1,4,2,372,193,102,11,698,3,6,3.3,5,1,10905,6,3,52988,52988,3492,19963,14568,23440.571
1,2,1,7,3,353,177,105,8,750,3,6,4,7,1,10060,6,4,60171,60171,3295,20900,14714,23260.432
0.5,2,2,3,3,171,105,45,4,357,2,3,2.2,5,2,5238,7,3,30447,30447,1520,10485,7439,11232.7676
2,2,1,4,3,667,383,159,25,1331,3,13,8.1,5,1,21440,4,4,110842,110842,4742,39098,30285,39166.418
1.5,1,2,14,3,528,272,171,18,983,2,9,5.7,4,2,15733,6,5,84932,84932,5330,29869,21562,35282.6966
0.75,1,2,4,2,332,155,86,10,544,1,5,2.7,4,2,7717,6,5,41395,41395,2166,14856,10814,16364.2934
1.25,1,1,10,1,514,235,134,15,826,1,8,5.6,7,2,11983,7,5,77256,77256,3919,24518,18113,27934.3766
3,2,2,24,3,1020,668,237,25,2211,2,19,13.3,5,2,29207,6,2,178652,178652,7941,59291,42840,61772.2114
1.5,1,2,5,2,611,287,172,12,1008,3,9,5,6,2,15038,7,5,92889,92889,4088,30321,22504,32041.3676
0.75,1,2,3,2,315,171,89,8,501,2,5,2.5,4,2,8222,4,4,43012,43012,2677,16057,11163,18518.5344
1,1,1,8,2,344,200,114,9,762,3,6,4.8,5,2,9288,4,4,57335,57335,2192,20034,14244,19348.7776
2,1,1,19,3,863,432,242,21,1488,3,13,8.6,5,2,18284,5,2,108830,108830,6355,42813,29935,47080.2368
0.5,1,1,5,3,222,95,59,6,348,2,3,2.4,7,1,5152,4,4,27918,27918,1461,9955,7162,10998.3504
1.25,1,2,4,1,540,281,144,15,826,2,8,5.9,5,1,13189,5,2,72708,72708,4485,26374,17886,30818.8078
2,1,1,9,3,686,349,243,19,1382,1,12,7.7,7,2,19258,7,3,117983,117983,5091,40849,28748,41268.4616
0.5,1,2,4,2,181,95,45,5,373,3,3,1.9,6,2,5254,7,4,27676,27676,1161,10194,7497,10002.1808
2.5,1,1,5,1,1112,476,255,30,1712,1,15,9.7,7,1,26510,5,2,135857,135857,6346,52574,37566,53496.832
2,2,1,18,1,856,456,203,25,1368,1,13,6.5,5,1,21251,7,5,121849,121849,4953,40274,29653,41294.5202
1.25,1,1,5,2,461,216,152,16,928,1,8,4,6,2,13067,6,2,71888,71888,4435,26636,17849,30412.5934
0.5,2,1,4,3,223,100,58,4,335,3,3,2.2,4,2,4752,6,4,27668,27668,1540,10363,7300,11464.9904
3,1,2,12,2,1238,675,354,29,2279,2,19,11.7,7,1,32145,5,2,180199,180199,9459,60994,42896,68371.779
2.5,1,1,22,1,831,498,301,30,1729,3,15,11.5,6,1,24164,6,3,145394,145394,5928,51519,36717,50397.7228
2,2,2,15,1,801,439,248,26,1323,1,12,8.1,4,2,18455,5,2,106193,106193,5197,42388,29855,42962.161
1.75,1,2,8,2,713,338,134,16,1292,2,12,6.7,6,2,18628,5,4,104032,104032,4781,37605,26224,38647.1556
1.25,2,1,4,3,528,249,122,15,938,3,8,5.7,5,2,12574,7,5,74347,74347,3982,26621,18803,29330.0248
0.5,2,2,5,2,210,104,57,5,353,2,3,2.1,5,2,5260,4,2,30453,30453,1261,9727,7202,10196.542
0.75,1,1,7,3,327,150,70,7,568,1,5,2.7,6,1,6786,4,2,42523,42523,1781,15268,10698,15368.1672
1,1,2,7,1,436,214,82,13,676,1,6,3.2,4,2,10921,4,4,55990,55990,2618,21154,14666,21661.2242
1.75,1,1,11,2,621,317,135,17,1211,2,10,7.7,4,2,17521,5,5,100693,100693,5128,36312,25693,38600.3142
0.75,2,2,6,1,290,166,62,6,569,1,5,3.1,5,2,6978,7,3,44275,44275,2058,15225,11322,16043.3656
1.5,1,2,14,1,675,300,185,15,1009,2,10,6.3,4,2,16182,5,5,84788,84788,5037,29408,22409,34815.4064
3,1,2,12,1,1015,579,275,29,2087,3,18,12.4,7,2,31705,4,5,185770,185770,7172,63329,44208,61517.721
0.75,2,2,5,1,296,159,86,7,521,3,5,2.6,6,2,6875,4,3,46255,46255,1807,16002,10994,15706.015
3,1,2,26,1,1164,679,309,33,2293,1,20,10.8,7,1,30472,4,5,169639,169639,9306,59187,43196,66578.5544
1,1,2,6,1,389,224,87,12,752,3,6,4.1,4,1,9291,7,4,58922,58922,3119,19416,14816,22079.2882
0.75,1,2,3,3,283,152,67,6,548,3,5,2.9,6,2,7273,7,5,44371,44371,2042,15482,10671,16097.1446
1,1,2,9,3,362,198,97,11,666,3,6,4,4,2,9112,4,2,53089,53089,3414,20290,14728,23341.1424
2.5,2,2,19,2,849,501,313,29,1892,3,15,10.7,7,2,23348,7,3,131813,131813,8777,50037,35747,58499.0196
1.25,2,2,10,3,461,244,111,11,916,1,8,4.3,7,1,11300,6,4,65725,65725,4144,26730,18786,29563.17
1.75,1,2,7,3,639,340,150,19,1201,1,12,7.7,4,2,17490,4,4,98298,98298,4115,37437,26212,36175.708
1.25,2,1,7,3,547,261,128,13,849,3,7,5.2,7,1,13355,5,4,68160,68160,4488,24846,18550,30007.991
3,1,1,13,2,1338,602,333,30,2245,2,18,11.7,4,2,30742,7,5,172095,172095,9444,63431,45053,70073.0184
1.5,1,1,7,1,622,265,164,18,1017,2,10,6.9,4,1,15407,6,5,79689,79689,4193,30760,22542,32693.9514
2.5,2,1,13,1,909,486,278,30,1823,1,16,12.2,7,2,26908,5,4,148251,148251,8671,51448,37609,59235.2216
3,2,2,11,2,1125,618,348,28,1977,1,19,11.3,4,2,32168,6,2,156614,156614,7872,64339,44425,64735.7436
2.5,2,2,18,3,927,446,226,29,1885,1,15,8.5,6,1,23838,6,4,140570,140570,5792,50016,36029,49535.6976
1.5,2,1,5,2,591,335,153,15,1006,3,10,6.5,6,2,14884,6,5,84432,84432,3399,32116,22674,30822.2468
1.25,1,2,11,1,514,226,152,15,838,2,8,6,5,2,12904,4,2,74482,74482,3031,25705,18527,25830.7808
1.5,2,1,10,3,512,256,136,18,996,2,9,7.2,4,1,16175,6,3,86328,86328,3633,30885,21966,30517.675
3,1,2,17,2,1098,595,343,34,2218,3,19,11.8,5,2,29045,5,3,185027,185027,6911,59754,44799,59163.889
2.5,2,1,21,1,962,430,203,28,1643,1,15,12.1,6,2,27224,7,3,140081,140081,8658,51636,36256,59509.3348
3,2,2,29,3,1254,578,372,39,1973,2,19,14.1,4,2,28922,6,4,165278,165278,9260,61891,42622,68344.9344
0.75,2,2,6,2,277,138,92,8,566,2,4,3.5,5,2,7960,7,2,46303,46303,1970,14664,11227,15405.422
0.5,1,2,3,2,224,113,48,5,360,2,3,1.9,6,2,5442,6,5,26328,26328,1529,10331,7488,11413.1584
1,2,2,7,1,345,193,108,9,696,1,6,4.2,7,1,9499,6,4,54579,54579,2796,19946,15138,21167.0398
1.75,2,2,13,3,633,303,152,15,1192,3,11,7.5,5,1,16047,6,5,103654,103654,4355,36449,26215,36341.1594
2.5,1,1,22,2,942,559,225,23,1829,2,17,10.7,6,2,22640,4,5,148359,148359,5457,50496,36334,48892.378
0.75,1,1,6,2,322,159,80,6,524,3,5,2.8,4,2,7564,6,3,42284,42284,2255,15419,11059,16900.2328
0.75,1,2,6,3,306,156,90,8,567,3,5,2.6,6,2,7623,7,4,43481,43481,1702,14672,11238,14707.9046
0.5,2,2,5,3,167,115,59,6,335,3,3,2.1,4,2,4799,7,3,26912,26912,1541,10073,7336,11058.0498
3,2,2,26,3,1321,513,336,29,2010,3,19,13.1,5,1,29995,4,3,172407,172407,7863,62317,42771,64521.309
1,2,2,5,2,376,215,119,9,698,1,6,4.1,7,2,10677,7,4,58801,58801,3034,21125,14930,22683.2854
1.25,2,2,9,2,443,252,111,13,828,2,8,5.1,7,1,11516,6,2,71441,71441,3313,26483,17938,26786.2132
1.75,2,1,15,3,777,331,211,16,1254,3,11,8.1,5,1,18327,7,4,96239,96239,5202,34936,25647,38820.3954
1.75,2,2,12,1,685,335,142,23,1224,3,11,5.7,6,1,16344,6,4,104780,104780,5513,35804,26071,39789.4188
1,2,2,8,3,355,214,113,9,743,1,7,3.7,7,2,10772,4,2,54098,54098,2792,19535,14995,20983.7844
1.5,1,1,5,1,629,320,118,19,1018,1,10,5.3,7,2,15959,4,4,83772,83772,3511,30986,22302,30706.0218
2.5,2,1,10,1,1105,553,267,21,1841,1,16,9.2,7,2,27114,5,4,131529,131529,7977,49910,37184,57093.8028
1.5,1,2,4,2,612,262,131,17,1044,3,10,7.1,6,1,14780,4,5,85558,85558,3332,31737,22283,30506.206
1.5,2,1,14,3,572,310,162,19,1018,3,10,5.1,7,2,15952,6,5,89547,89547,3681,31825,22360,31429.6204
1,1,2,4,2,409,216,101,9,700,3,7,4.5,7,2,10809,6,4,61388,61388,3372,20822,14217,23732.7718
1.75,2,1,12,2,621,307,185,21,1151,2,10,8.5,4,2,18170,7,5,100490,100490,5676,35480,26480,39868.364
1.75,1,2,9,3,611,340,208,16,1139,1,11,5.8,7,1,19179,6,4,92380,92380,4825,37121,26120,38043.8558
2,1,2,8,3,834,371,187,17,1307,2,12,9.7,6,2,21952,4,2,111944,111944,6811,42177,29383,48015.1204
1,1,1,7,2,368,171,83,11,684,3,7,4,7,2,9808,4,3,58958,58958,2880,19432,15072,21257.4416
0.75,1,1,6,3,282,171,81,6,535,1,4,3.3,4,1,7403,5,3,39728,39728,2648,15449,11065,17951.6306
1.5,2,2,13,2,507,272,188,14,1032,2,10,7.1,5,2,16488,4,5,82600,82600,4087,30707,22223,31823.8876
1.25,2,2,3,1,420,278,126,15,949,1,8,4.5,6,2,12092,4,3,66335,66335,3574,25548,18506,26980.5484
1,2,1,6,3,444,176,88,9,679,3,7,3.5,6,1,10596,6,4,56678,56678,3092,19741,14859,22417.9292
0.5,1,2,1,2,193,115,55,6,342,1,3,2.4,5,2,4525,6,2,27811,27811,1465,10207,7523,11016.745
2.5,2,2,18,3,909,570,262,26,1834,3,16,9.9,6,2,27031,6,3,140563,140563,5560,50507,37927,49049.8562
2,2,1,10,3,700,429,159,19,1523,1,13,8.6,7,2,20332,4,2,110405,110405,5920,39393,29429,43138.3864
1.5,2,1,13,2,509,334,154,16,1138,1,10,6.8,6,1,16233,6,3,88943,88943,4742,31654,22063,34370.6866
1.75,1,1,11,3,646,316,189,22,1252,1,11,6.4,4,1,16657,7,4,108240,108240,4935,36468,25895,38195.6314
0.5,2,1,4,1,187,111,41,6,355,2,3,1.7,6,2,5272,7,5,27335,27335,1196,10579,7592,10343.2044
1,1,1,8,1,394,200,78,8,673,3,6,3.8,5,2,10131,7,2,52883,52883,2392,20962,14818,20675.2462
1.5,2,2,4,3,641,319,152,18,987,3,9,6.2,6,1,13723,7,3,82008,82008,4278,31006,22343,33155.5646
1.75,2,1,6,2,646,339,183,19,1236,2,11,8.4,7,1,16701,7,2,94027,94027,4352,36381,25215,36375.4802
1.5,2,1,10,3,609,279,164,16,1129,2,9,5.3,5,1,14233,6,4,78305,78305,3462,31437,22695,30697.5566
2,2,1,6,3,769,415,213,17,1357,3,13,8.5,7,2,20760,5,5,105346,105346,4522,42686,29274,40898.482
1.75,1,2,14,3,735,327,162,16,1194,2,10,6.5,4,1,18324,6,4,99251,99251,4052,34098,26482,34568.8348
1.75,1,1,8,1,607,357,215,15,1191,3,11,8,7,2,17353,5,3,100348,100348,4994,34062,25222,36935.9506
1.25,1,2,8,2,519,247,119,16,879,1,8,4.1,4,2,12667,7,4,69035,69035,2732,25450,17832,24755.1034
1.25,2,2,4,2,558,233,145,11,950,2,8,4.1,5,1,11924,5,5,70790,70790,3435,25950,18506,27382.5348
1.25,2,1,11,1,555,268,128,10,816,1,8,5.1,4,2,12454,5,3,72345,72345,3481,24770,18210,26891.7408
0.75,1,1,5,2,312,161,91,9,541,3,5,3.6,6,1,7013,4,4,41970,41970,2247,14560,11162,16380.9426
1,1,1,3,3,444,203,122,8,676,3,6,4.8,7,1,9824,4,5,57534,57534,2470,19883,14805,20582.3448
1,1,1,3,3,390,171,115,9,698,2,7,4.1,4,2,10430,5,2,52360,52360,2213,19795,14574,19490.816
1,1,2,7,3,332,215,83,12,707,3,6,3.2,5,2,10328,4,3,57158,57158,3413,21218,15070,23690.2856
1,2,2,4,3,439,191,113,11,698,3,6,3.8,4,1,9698,7,2,56528,56528,2914,20749,14833,22385.2196
2.5,2,1,21,1,1014,477,227,25,1697,1,16,11.1,5,1,24768,7,4,154791,154791,8345,52295,35674,59131.1836
1.75,1,2,17,3,664,356,171,20,1227,1,11,7.5,6,2,16297,7,3,101993,101993,4827,34020,25939,36639.3894
0.75,1,2,5,3,288,157,68,8,552,2,4,2.7,6,1,6861,7,3,45780,45780,1777,16054,10776,15592.6622
0.5,2,1,3,2,203,90,43,6,368,1,3,1.8,4,2,4684,7,5,30360,30360,1315,9968,7280,10454.5768
3,2,2,17,2,1108,665,348,37,2290,3,18,11,7,2,27964,7,4,160507,160507,6465,63848,43595,60018.4328
1.25,2,2,3,3,450,251,112,15,844,2,8,5.1,5,2,13584,6,2,69568,69568,3770,24289,17893,27050.2468
0.75,2,2,3,3,324,144,81,10,519,3,5,3.4,4,2,7694,4,5,44552,44552,2045,15857,10901,16503.6388
3,2,1,7,1,1130,604,250,26,1966,3,19,13.2,7,2,31707,7,4,183885,183885,7823,62269,44799,63507.0214
2,2,2,6,2,690,406,241,26,1508,2,14,7.1,4,2,21112,6,2,118909,118909,4996,40134,28713,40623.9324
2.5,2,1,14,2,916,504,191,30,1733,3,16,11.2,6,2,24489,7,5,150424,150424,6931,52303,37485,54308.5778
1.25,1,1,11,2,421,224,136,10,932,1,7,4.5,7,2,11734,6,2,76070,76070,4221,26651,18878,29571.5968
0.5,2,1,4,3,182,87,46,4,339,1,3,1.9,5,1,4798,4,5,30518,30518,1307,10450,7336,10596.9296
2,1,1,10,1,685,391,213,18,1455,2,13,8.6,5,2,20124,4,3,123182,123182,6513,40737,29393,45638.0448
2.5,2,1,17,2,918,487,191,28,1686,3,15,9.7,4,2,25796,6,4,136004,136004,6808,52803,36427,54168.8692
1.5,1,2,11,1,650,328,132,17,986,2,10,5.4,5,2,14118,7,4,89528,89528,3876,31053,22216,31972.2236
1.75,1,1,14,2,647,354,165,17,1141,3,11,8.5,6,2,16343,4,4,96452,96452,3853,36044,25678,34651.7386
2.5,2,1,9,2,913,490,251,25,1673,1,16,9.8,6,2,24048,5,3,138347,138347,6781,52080,36872,53692.4896
1.5,2,2,8,2,592,298,156,14,1007,1,10,5.5,4,1,14776,7,3,82361,82361,4507,30851,22434,33559.3452
0.5,1,2,3,2,171,89,41,5,341,3,3,2,5,2,5061,5,2,29038,29038,1483,10609,7564,11179.9322
3,1,2,24,3,1341,666,230,37,2248,2,20,10.2,7,1,27113,5,4,164403,164403,8985,62631,44522,68222.1626
1,2,1,5,2,440,210,99,13,729,2,6,3.7,7,1,10254,7,3,60380,60380,3359,20488,14519,23626.6008
1.25,1,2,6,3,432,285,128,11,863,3,8,5.2,6,1,13004,4,5,76449,76449,2997,26560,17998,25805.1008
3,2,1,7,1,1287,625,285,27,2028,1,20,12.2,6,1,31636,6,4,174503,174503,9792,63955,44383,71231.9672
0.75,1,2,3,1,324,148,62,6,518,3,5,2.5,6,1,7329,4,2,41905,41905,1739,14626,11329,14873.4158
2.5,2,1,25,3,996,574,307,31,1850,2,15,10.7,7,1,27168,6,3,140534,140534,8692,49585,36960,58661.7636
1.5,2,2,5,1,631,276,140,17,1106,1,9,5.3,7,2,15259,7,3,87328,87328,3746,29303,22359,30522.1218
2.5,2,1,17,2,968,534,225,21,1747,3,16,11.4,6,2,22723,5,5,137078,137078,7995,50976,35510,57134.8646
2,2,1,12,2,733,458,224,24,1428,3,13,7.6,4,2,21729,4,3,114409,114409,4707,40374,28826,40050.8858
1.25,2,1,8,1,468,275,145,10,918,3,8,4.4,6,1,11834,5,2,75198,75198,3847,24698,18003,27585.1468
3,2,2,29,3,1139,648,243,27,2162,3,19,11.4,5,2,31671,5,4,184602,184602,9642,59878,44954,67868.4342
2,1,1,19,1,836,377,245,21,1497,1,13,6.6,7,1,20777,4,4,107035,107035,5281,41620,29067,42948.0354
1.5,1,1,15,1,549,273,139,14,1064,2,10,6.8,7,2,16238,4,4,87861,87861,3907,30175,22396,31157.6476
1.5,1,2,9,1,520,260,168,16,1007,2,9,6.2,6,1,13802,6,2,81386,81386,3285,29749,21714,28848.7804
1.75,1,2,11,3,626,323,156,15,1230,3,10,6,7,1,17608,7,3,96534,96534,6136,35262,26072,41155.6816
1.25,1,1,8,3,526,248,97,15,857,2,7,5.2,7,2,13334,5,4,67927,67927,3529,24267,18454,26622.7468
1.5,2,1,14,2,533,290,177,17,1123,3,9,6.9,4,2,14506,6,5,81789,81789,4250,30923,22455,32548.1712
0.5,1,1,1,1,213,96,44,4,367,1,3,1.8,5,1,4682,6,2,27732,27732,1116,10001,7264,9901.2964
3,2,1,19,3,1245,609,280,28,2140,1,19,12.9,5,2,28104,7,2,171994,171994,7941,61558,44041,64007.0108
0.75,2,2,7,3,254,148,70,7,535,1,5,2.7,4,1,7581,7,4,39465,39465,2680,15031,11149,17697.1262
1.75,2,1,11,1,619,352,170,19,1142,3,10,5.7,7,1,15779,4,3,93303,93303,5892,36330,26527,40943.0458
1.5,1,1,7,3,551,328,142,18,1114,2,10,6.5,6,2,16180,5,3,84950,84950,5052,30559,21595,34923.346
3,1,2,21,1,1281,680,307,33,1966,2,18,11.7,7,2,31532,7,2,180393,180393,10146,59041,44668,69624.2564
2.5,2,1,17,2,963,451,274,24,1644,1,15,9.3,7,1,27047,4,3,148114,148114,8291,49578,35732,57228.7994
0.75,2,2,5,3,306,140,64,7,536,1,5,2.4,7,2,6772,7,2,40014,40014,2302,15115,11349,16799.2544
1.5,1,2,12,2,616,260,164,13,1071,1,9,7,7,2,16108,6,4,90238,90238,4440,32118,22497,34155.6416
0.5,1,2,4,1,178,89,63,6,353,1,3,1.8,6,2,4675,6,3,27705,27705,1411,10008,7481,10663.095
0.75,2,1,6,1,282,154,83,7,534,1,5,2.4,5,2,7169,7,3,40541,40541,2666,15701,11194,18139.0938
1.25,1,2,6,2,444,227,139,13,881,2,8,5.3,6,2,13284,6,4,69393,69393,3332,24721,18274,25903.1668
1.75,2,1,15,1,725,316,146,22,1244,1,11,7.5,6,1,15919,7,3,94207,94207,5405,34026,25571,38703.8738
2,1,1,4,2,787,374,176,17,1351,2,13,7.9,7,1,19015,6,3,108354,108354,4322,42416,28786,40196.073
3,2,1,22,2,1169,658,363,36,2203,2,20,14.6,4,2,31979,6,4,185374,185374,7575,61631,43246,62622.6158
1.5,1,1,7,1,571,266,128,13,1099,2,9,5.1,7,1,13821,4,4,92017,92017,4597,29115,22632,32781.6742
1.75,1,1,4,3,695,365,154,18,1168,2,11,6.1,6,1,16138,6,4,104866,104866,4781,34530,26252,36887.8576
0.5,1,2,4,2,194,85,55,4,380,3,3,2.4,4,2,4978,6,5,26505,26505,1512,9802,7303,10945.9556
1,2,2,3,3,332,175,84,12,733,2,6,4.2,5,1,9191,6,3,58524,58524,2618,20781,14757,21002.9982
2.5,2,1,25,3,938,490,205,32,1712,2,15,12.2,5,2,26829,4,3,144650,144650,8858,51402,37607,59901.1058
2,1,2,7,3,719,371,198,19,1344,1,13,7.1,7,1,18435,6,5,121113,121113,5340,42587,30349,43125.937
0.5,2,2,3,1,187,96,40,4,372,1,3,2.3,4,2,4765,7,2,28072,28072,1585,10057,7550,11275.703
1.75,1,1,13,1,703,304,218,18,1332,2,12,7.4,4,1,17251,4,3,100110,100110,5470,36671,25374,40252.1302
1.25,1,2,10,3,421,227,155,12,906,2,8,5.4,7,1,12183,5,3,74231,74231,4362,25187,18930,29247.1966
2.5,1,2,10,3,1087,480,280,30,1830,1,15,10.4,7,1,27480,4,2,134995,134995,7565,50006,37727,55791.076
1.5,2,2,14,3,649,277,147,16,1058,1,10,6.4,6,1,14351,6,2,92792,92792,4164,32151,21471,33467.6902
1.75,2,1,5,2,767,361,180,19,1191,2,11,7.2,5,1,18888,4,5,91089,91089,5528,34396,26187,39478.1376
1.5,1,1,12,2,595,258,162,16,1000,2,10,5.3,6,1,15980,7,3,85618,85618,4960,30086,22088,34558.566
1.5,2,2,5,3,576,318,167,17,1014,1,10,6.3,5,1,16042,7,4,78061,78061,3365,30418,21478,29729.3784
2,2,1,7,1,752,371,202,23,1380,3,12,8.3,7,2,20059,5,5,110648,110648,6841,41624,29181,47417.1818
2,2,2,5,2,779,383,161,21,1451,1,12,7.2,4,2,21219,5,3,109978,109978,4856,41556,29889,41327.1238
3,2,2,24,3,1106,590,357,26,2127,1,20,14.5,7,1,28240,5,2,160801,160801,6741,63762,44904,60894.638
2.5,2,2,10,2,869,442,214,22,1738,3,16,11,7,2,23319,6,3,141495,141495,8656,52588,37432,59591.8038
1.5,1,1,5,1,518,287,126,18,996,2,9,5.3,5,1,15517,4,4,88469,88469,5018,31402,22516,35087.2734
1.5,2,1,5,2,654,297,189,15,1004,2,9,4.8,4,2,14769,4,4,89294,89294,3422,31548,21464,30833.1938
1.25,2,2,6,3,561,268,135,11,903,3,8,5.9,7,2,13536,5,4,76154,76154,3767,24390,18571,27614.5172
2.5,2,1,8,2,959,442,272,30,1884,2,16,11,4,2,24519,4,3,130292,130292,8285,52447,36734,58779.5638
1.25,1,2,4,2,551,223,116,14,840,2,8,4.8,6,1,11545,4,4,72558,72558,3483,24275,18681,26602.389
0.75,1,1,5,1,259,137,91,7,519,1,5,3.2,5,2,7868,4,2,42890,42890,2007,14561,11220,15389.5736
0.5,1,2,1,2,217,111,53,5,368,1,3,1.8,5,1,5170,5,5,27531,27531,1256,10017,7474,10364.394
3,2,1,6,2,1176,621,237,33,2154,3,19,10,4,2,30421,4,4,185379,185379,10431,59019,43397,69991.4842
1.5,1,1,7,2,618,266,158,15,1055,2,9,6.3,5,2,13523,5,4,89305,89305,3809,30155,21633,31136.2546
0.75,1,1,4,2,288,163,68,6,512,3,5,2.9,7,2,7422,5,5,43609,43609,2505,15913,10659,17788.8144
1.25,2,1,6,1,488,250,149,16,936,3,8,6.1,4,1,12550,5,3,69392,69392,3201,26726,18469,26794.74
3,1,2,28,1,1148,670,239,28,1970,1,19,11.7,7,1,28155,7,2,174577,174577,9972,63973,44293,71148.941
0.75,1,2,4,2,310,156,91,8,571,1,4,2.9,5,1,6969,6,4,39828,39828,2637,15581,11339,18108.6838
3,1,2,27,3,992,535,240,34,2272,3,20,11.8,5,2,31260,6,2,162046,162046,9390,63097,43282,68169.772
1.75,2,2,15,1,784,323,172,18,1196,3,11,5.8,5,1,16440,5,2,92000,92000,5382,36482,26377,40201.228
0.75,1,1,3,2,323,143,83,8,524,1,5,3.3,7,1,7596,4,4,45506,45506,1733,15233,10687,15193.4492
1.25,2,2,11,2,475,249,130,14,897,2,8,5.4,6,2,12084,6,5,66526,66526,3593,24534,18261,26753.4968
1,2,1,4,1,390,186,80,13,749,3,6,4.1,7,2,10522,7,4,52378,52378,2958,20697,14898,22272.8144
0.5,2,2,3,3,186,110,46,5,362,1,3,2.1,4,1,4531,6,3,29674,29674,1481,10482,7343,11176.7762
0.5,1,2,2,2,194,100,44,4,374,2,3,2,6,1,4659,6,3,26301,26301,1256,10150,7453,10333.4918
